"","x1","text.x","time.x","name.x","party.x","...1","text.y","time.y","name.y","party.y","for_blm","against_blm","topic_blm"
"533",101291,"We remember Rudolph Loewenstein of Ewing. He was 71 yrs old.
 
Rudolph was predeceased by his wife, Clara, and daughter, Judith. He leaves behind his son, Alan, son-in-law, three grandchildren, and a great-grandson. He also leaves behind a remarkable life and legacy of service.",2020-08-26 17:15:26,"Phil Murphy","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"534",23769,"Listen to 
@tomhanks
 --

“The idea of doing one’s part should be so simple: wear a mask, social distance, wash your hands. That alone means you are contributing to the betterment of your house, your work, your town, your society as a whole.”",2020-07-07 16:24:17,"Gavin Newsom","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"535",114308,"This week we will visit with child care providers across the state to thank them for their hard work and see how the state can better support them during this challenge.",2020-08-18 21:17:06,"Mike Parson","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"536",166699,"51 murals for #DCStatehood.",2020-07-07 14:48:31,"Muriel Bowser","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"537",43667,"Watch today at 2 pm MT as I join President Trump in an important announcement about cutting red tape and regulatory innovation. Streaming at https://whitehouse.gov/live/ 
@WhiteHouse
 @realDonaldTrump",2020-07-16 13:59:38,"Brad Little","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"538",113891,"Breast cancer takes the lives of many of our loved ones, and often far too soon. In Missouri, the Show Me Healthy Women program offers free breast and cervical cancer screenings for Missouri women who meet age, income, and insurance guidelines.",2020-10-09 17:52:58,"Mike Parson","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"539",133819,"At 8pm tonight, it is time to separate out those protesting peacefully in pursuit of justice from those who wish to undermine this movement through chaos. I urge all to respect the curfew in the Twin Cities as we take necessary action to protect the safety of our communities.",2020-05-31 00:39:40,"Tim Walz","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"540",77624,"Thanks to an increase in supplies, our testing capacity and availability improved this week. 

Case and contact investigation capacity also improved slightly. Last week we were able to reach 89% of those who tested positive within 24 hours.

More here: https://bit.ly/COVIDDials",2020-05-28 02:00:50,"Jay Inslee","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"541",86702,"ICYMI: The Kelly Administration's ‘Kansan to Kansan’ Newsletter, a weekly update from our office.",2020-10-04 22:20:07,"Laura Kelly","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"542",63628,"The Department of Human Services continues to process SNAP & Financial applications. Here’s a video on how to apply for SNAP/Financial Benefits. For more information go to http://humanservices.hawaii.gov. 
#ohananuistrong #hawaiidepartmentofhumanservices",2020-05-13 00:38:15,"David Ige","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"543",129007,"Our goal is to ensure that not only our parents and students, but also our teachers, have the choice between in-person and distancing learning. We are thankful for our hardworking school superintendents and personnel for their continued efforts.",2020-07-30 12:15:54,"Ron DeSantis","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"544",86623,"The project will contribute to:
More reliable freight delivery times
Improved truck staging areas
Safer travel for pedestrians
 
Thanks to the 
@CityofKCK
, 
@KDOTHQ
, 
@KansasTurnpike
, Northpoint Development, and 
@ClarksonBuilds
 for making this all possible. (2/2)",2020-10-28 15:55:08,"Laura Kelly","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"545",144412,"Happy to visit the Friendship Volunteer Fire Department today to sign the V-Safe Program into law—providing grants for volunteer fire departments to buy the gear they need to keep our rural communities safe. Thank you for everything y'all do!",2020-10-29 19:34:40,"Henry McMaster","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"546",30458,"The 
@NHStateParks
 at Franconia Notch is one of NH’s most beautiful spots. It was my privilege to join members of the Old Man of the Mountain Legacy Fund for today’s ribbon cutting on a new wheelchair accessible fly fishing dock — the final phase of the park’s Memorial Plaza.",2020-09-12 17:53:13,"Chris Sununu","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"547",102647,"The Portal Bridge replacement means a big step in creating the safe, modern, and reliable infrastructure our state and our region need.",2020-06-15 17:12:44,"Phil Murphy","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"548",121997,"Due to the ongoing #COVID19 pandemic, the Illinois and Du Quoin State Fairs will not be held this year. 

Read my full statement:",2020-06-12 18:31:13,"J. B. Pritzker","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"549",133445,"Love to see this! Minnesota’s effective COVID-19 response is the result of hard work from public servants like 
@grove
 and 
@tarektomes
 who make sure Minnesotans get the help they need, when they need it.",2020-10-14 23:58:00,"Tim Walz","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"550",10101,"Congratulations to 
@ndgovitd
's Tabitha Teel on being selected to help develop national standards for K-12 cybersecurity education! Grateful to the team of advocates empowering ND's students to learn skills that will prepare them for 21st century careers. https://nd.gov/itd/news/6939/2020-state-computer-science-report-highlights-north-dakota%E2%80%99s-achievements-teel-named…",2020-10-19 18:00:55,"Doug Burgum","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"551",72213,"”COVID-19 is devastating our communities and the result is an uneven economic impact on African-Americans,” said Tanya McKinzie, president & CEO of IBE. “IBE is looking forward to partnering",2020-06-17 16:12:07,"Eric Holcomb","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"552",151396,"Today at 5:00 PM, I will hold a press conference to provide an update on the reopening of our economy and Stage Two of the #MarylandStrong Roadmap to Recovery.

Watch live here on Twitter, Facebook, or YouTube (live captioning available): https://bit.ly/3bvczfj",2020-06-10 19:30:00,"Larry Hogan","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"553",153457,"We owe it to the people of Louisiana to get this emergency election plan right, and the Secretary of State’s plan is just 100 percent wrong. #lagov #lalege",2020-09-02 23:56:10,"John Bel Edwards","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"554",100714,"LAST DAY TO REGISTER TO VOTE IN NEW JERSEY
Register now: http://vote.nj.gov 

#Vote2020",2020-10-13 13:22:48,"Phil Murphy","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"555",30329,"Busy day in the Mount Washington Valley with 
@SenJeb
 touring NH small businesses, including 
@BadgerRealtyNH
, a Main Street Relief recipient. Great to hear business is doing well. Also checked out construction on the new North Conway Fire Station, which is making steady progress!",2020-10-24 22:59:46,"Chris Sununu","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"556",190428,"We talked about kids, our families, and the importance of setting a good example. They took responsibility and expressed real regret for their actions. And they pledged to do better.",2020-07-03 23:43:55,"Kate Brown","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"557",40774,"I’d like to recognize Chickasaw City Schools for recently hosting a learning session on virtual counseling & academic advising for 100+ AL educators. Thank you for providing great mental health resources during the #COVID19 pandemic! #BeBest #TogetherAL 
@FLOTUS
 @AlabamaAchieves",2020-06-12 19:35:08,"Kay Ivey","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"558",101576,"Holding a COVID-19 briefing. WATCH:",2020-08-12 17:02:32,"Phil Murphy","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"559",60758,"Testing is key to protecting you, your family, and your community from further spread of this virus. If you are experiencing symptoms or may have had contact with someone who has COVID-19, call your healthcare provider or find a community testing site at: http://dhs.wisconsin.gov/testing.",2020-08-17 23:17:11,"Tony Evers","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"560",154070,"I have ordered flags to be flown at half-staff over all public buildings until sunset on Thursday, May 28, 2020, as an expression of respect for 
@LAStatePolice
 Trooper George Baker who died from injuries sustained in the line of duty. #lagov #lalege 
: https://gov.louisiana.gov/index.cfm/newsroom/detail/2518…",2020-05-27 18:39:00,"John Bel Edwards","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"561",159540,"Learn more from 
@MassDPH
 about key #COVID19MA testing resources. You can be tested if you show any symptoms of COVID-19 or are a close contact of someone who has tested positive. You can find a testing site near you using our site map.
Learn more: http://mass.gov/gettested",2020-07-09 20:29:53,"Charlie Baker","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"562",45788,"Yesterday I announced new statewide #COVID19 restrictions in response to a troubling rise in cases.

This may feel like a step back, but it isn’t. It's a stern reminder that we need to get back on track with mask-wearing, social distancing, and successfully mitigating #COVID19.",2020-07-16 19:50:49,"Tom Wolf","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"563",82615,"Today, 
@PriceDPS1
 and I provided several updates on the investigation involving Attorney General Ravnsborg. 

Watch here:",2020-09-15 19:41:40,"Kristi Noem","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"564",129124,"Great work being done by the folks 
@Lee_Health
 and CEO Dr. Larry Antonucci.",2020-06-26 22:45:50,"Ron DeSantis","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"565",176154,"At the same time, we remain concerned about how case numbers are growing across the nation, and how that wrong direction might affect us here in North Carolina. We need to act responsibly and protect our loved ones by always wearing masks and keeping distant when we’re together.",2020-10-06 18:04:26,"Roy Cooper","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"566",103491,"I’ve been pressing the case for direct state assistance by working with:
@SenatorMenendez
Our Regional Congressional #COVID19 Task Force – led by 
@RepSherrill
 and 
@RepPeteKing
@GovLarryHogan",2020-05-11 17:05:14,"Phil Murphy","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"567",114704,"I want Missourians to have access to the data we are using to make decisions as we reopen. One of the data analyses that informs our response is a regional model of hospitalized COVID-19 cases developed with 
@WUSTL
 & 
@MOHospitals
.
https://health.mo.gov/living/healthcondiseases/communicable/novel-coronavirus/analytics.php…",2020-07-02 16:04:09,"Mike Parson","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"568",166128,"Your vote symbolizes freedom and democracy. Exercise this right. Stand up for it. Don't take it for granted.

Check your registration status, or register to vote by visiting http://vote4dc.com. 

#NationalVoterRegistrationDay",2020-09-22 13:15:06,"Muriel Bowser","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"569",121884,"When #covid19 hit, Oliva Tyler started a non-profit to ensure everyone in her community had access to a mask — and she's just 7 years old.

She's not only helping her neighbors but inspiring so many around our state. Thank you, Olivia.

https://dailyherald.com/entlife/20200629/lombard-girls-charity-to-help-homeless-scores-today-show-appearance… #AllInIllinois",2020-07-02 16:45:11,"J. B. Pritzker","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"570",89706,"ALERT LEVEL 4 (PURPLE): A county has triggered six to seven of the indicators, and there is severe exposure and spread. Stay home as much as possible. No counties are in purple right now.",2020-07-02 18:54:42,"Mike DeWine","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"571",30513,"Also, it is important to note that the Federal Government has allocated a limited amount of money to this program. If the money runs out before Congress acts, the program will end. (/11)",2020-08-18 19:17:58,"Chris Sununu","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"572",89909,"#Ohio's #COVID19 data for June 18, 2020.
 More in-depth data can be found at http://coronavirus.ohio.gov 

#InThisTogetherOhio
#StaySafeOhio
#ResponsibleRestartOhio",2020-06-18 18:02:35,"Mike DeWine","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"573",166303,"Want to help push for #DCStatehood? Get counted in the 2020 Census. Knowing how many Washingtonians there are helps our case for equal representation. 

#GetCountedDC: http://2020census.gov",2020-08-27 17:01:32,"Muriel Bowser","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"574",146714,"I agree with Valarie, who brought her 6-year-old son to witness the removal and talked to 
@delawareonline
:

""It’s important for us to stand against things that have been symbols of hate.”",2020-07-02 19:25:37,"John Carney","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"575",90554,"The 
@OHNationalGuard
's 180th Fighter Wing in Toledo will take flight
 to salute #Ohio's frontline heroes and to lift the spirits and morale of Ohioans during the #COVID19 pandemic.",2020-05-05 17:35:09,"Mike DeWine","Republican",NA,NA,NA,NA,NA,NA,NA,NA
"576",146841,"I want to thank the working groups who are providing recommendations for a safe return to school. Emma Brower, a senior at Sussex Tech, is providing a much needed student perspective on the health and wellness working group.

http://doverpost.com/news/20200610/sussex-tech-senior-helping-advise-delaware-school-reopening-efforts…",2020-06-10 21:18:39,"John Carney","Democratic",NA,NA,NA,NA,NA,NA,NA,NA
"577",89858,"#Ohio has a diverse system of water trails statewide. We welcome the Blanchard River as trail #14! 

#OhioFindItHere",2020-06-23 12:39:00,"Mike DeWine","Republican",NA,NA,NA,NA,NA,NA,NA,NA
