,x1,text,time,name,party,for_blm,against_blm
27,190398,"Across the state, more and more people are supporting wearing face coverings.",2020-07-10 19:34:33,Kate Brown,Democratic,NA,NA
6,40710,"President Trump has approved my emergency disaster declaration requests for several AL counties affected by severe storms & tornadoes in mid-April of this year. Thank you 
@POTUS
 & 
@fema
 for supporting our affected communities as they work to recover. 
@WhiteHouse
 #alpolitics",2020-07-10 22:36:51,Kay Ivey,Republican,NA,NA
215,4225,"We stand with our men and women in uniform who act with integrity, serve with compassion, and sacrifice their lives to protect our families and communities.",2020-07-11 15:40:50,Brian Kemp,Republican,NA,1
496,30697,"REMINDER: Grant applications for the Self Employed Livelihood Fund are due this Friday, July 17 by 4:00 PM. Click below to complete yours.",2020-07-13 19:59:38,Chris Sununu,Republican,NA,NA
289,119162,"Today, I signed into law S.219, An act relating to addressing racial bias and excessive use of force by law enforcement. Exactly 8 weeks ago today, this country watched the murder of George Floyd under the knee of an officer who was supposed to serve and protect all people. 1/",2020-07-13 21:43:49,Phil Scott,Republican,1,NA
809,119161,"Tragically, this is something we have seen far too many times. But this time Americans from all walks of life have come together to say, ‘enough is enough.' And while Vermont has committed to fair and impartial policing for years, there is clearly more work to be done. 2/",2020-07-13 21:43:50,Phil Scott,Republican,1,NA
612,190389,"Across the state, more and more people are supporting wearing face coverings.",2020-07-13 22:03:59,Kate Brown,Democratic,NA,NA
660,89583,"During a time when #SocialDistancing has become necessary, many older Ohioans are finding it harder than ever to feel connected to the world and people around them. #Ohio's Staying Connected service can help. 
#InThisTogetherOhio",2020-07-14 12:37:00,Mike DeWine,Republican,NA,NA
863,89581,"The four grant programs funded by 
@DHSgov
 play a critical role by supporting homeland security, emergency management, certain nonprofits, and first responders.",2020-07-14 15:10:25,Mike DeWine,Republican,NA,NA
599,121820,Governor Pritzker Announces Apprenticeship Program Expansion.,2020-07-14 15:56:38,J. B. Pritzker,Democratic,NA,NA
283,114614,"Yesterday, I signed HB 1682 into law designating September as ""Deaf Awareness Month"" and the last week of September as ""Deaf Awareness Week"" in Missouri.",2020-07-14 16:52:58,Mike Parson,Republican,NA,NA
314,176540,"The reality is that the disease continues to spread throughout the country, and some states are seeing their hospitals fill up. But the good news is we now know more about how to slow the spread and how to protect ourselves.",2020-07-14 19:02:43,Roy Cooper,Democratic,NA,NA
153,176524,"We know there will always be some risk with in-person learning and we are doing a lot to reduce that risk. But as pediatricians and other health experts tell us, there is much risk in not going back to in-person school.",2020-07-14 19:07:47,Roy Cooper,Democratic,NA,NA
700,176519,"Today, I also announce that when the current executive order expires this Friday, July 17, North Carolina will continue to stay paused in Safer at Home Phase 2 for three weeks.",2020-07-14 19:09:40,Roy Cooper,Democratic,NA,NA
929,55660,"If you own a restaurant or a business and you’re following the guidelines—THANK YOU. But if not, then your license will be on the line.

We will not hesitate to take action to stop the people who are flouting the rules and putting everyone else at risk.",2020-07-15 0:00:05,Ralph Northam,Democratic,NA,NA
523,27648,Seventy-three percent of people support wearing a facial covering. It crosses all demographics. It crosses all political parties. This is what the American people and the people of Kentucky want to see from their neighbors. #TogetherKy #WhyIWearAMask,2020-07-15 13:28:43,Andy Beshear,Democratic,NA,NA
8,29144,@SBAList,2020-07-15 15:42:22,Bill Lee,Republican,NA,NA
710,101993,"We remember Orfilia De Jesus, who came to this country from her native Colombia. She was an avid volunteer for local organizations. Orfilia loved spending time with her husband, and did whatever she could to support her sons as they pursued their dreams. May God bless Orfilia.",2020-07-15 17:10:19,Phil Murphy,Democratic,NA,NA
329,72108,None,2020-07-15 18:29:21,Eric Holcomb,Republican,NA,NA
188,27639,"Reimbursements will cover payroll expenses, PPE, sanitizing and telecommuting supplies; preliminary approval for 18 others. https://go.usa.gov/xfDkA",2020-07-16 18:01:29,Andy Beshear,Democratic,NA,NA
898,114582,"I have written the U.S. Attorney General to ask that he put a stop to Robert Courtney’s scheduled release. It is impossible to express the heartache and devastation brought about by his intentional criminal acts, and he should remain in prison until his sentence is complete.",2020-07-16 18:10:31,Mike Parson,Republican,NA,NA
479,89514,"Small and medium-sized manufacturers will receive up to $500,000 to retool or expand existing facilities in Ohio, construct new facilities, purchase equipment, or upgrade technology.",2020-07-16 18:30:39,Mike DeWine,Republican,NA,NA
832,111848,"Announcing a statewide mask requirement for public indoor spaces (like stores & businesses) unless someone has a medical condition or disability that prevents them from wearing a mask

Joined by 
@MayorHancock
 @AuroraMayorMike
 & Dr. Rachel Herlihy

WATCH:",2020-07-16 18:51:47,Jared Polis,Democratic,NA,NA
939,121793,"This. In Illinois, we just tested a record 43,000 people yesterday - virtually on our own.",2020-07-16 19:40:12,J. B. Pritzker,Democratic,NA,NA
676,72099,The state has updated its requirements for events that are permitted according to Stage 4.5. Events that expect more than 250 attendees are now required to submit a safety plan to their local health department for approval prior to opening. This is effective July 23.,2020-07-16 19:50:11,Eric Holcomb,Republican,NA,NA
711,101986,"862 patients in our hospitals
146 patients in either critical or intensive care 
64 ventilators in use

For more data, please visit http://covid19.nj.gov.",2020-07-16 23:52:04,Phil Murphy,Democratic,NA,NA
842,166641,"回复 
@MOAAA_DC
 @falcicchio
 和 另外 6 个人",2020-07-17 2:48:37,Muriel Bowser,Democratic,NA,NA
435,114575,"Great virtual panel discussion this morning on professional license reciprocity and deregulation reform hosted by 
@ALEC_states
. 

I highlighted HB 2046 and Missouri’s efforts to reduce governmental barriers to employment and streamline licensing processes for our citizens.",2020-07-17 14:54:53,Mike Parson,Republican,NA,NA
859,151375,"We have already gained back nearly 97,000 jobs, and our unemployment rate has stayed much lower than the national rate, far better than most states in America, and is the very best among all the states in our region.",2020-07-17 16:11:33,Larry Hogan,Republican,NA,NA
873,108833,"I'm committed to providing that opportunity through a forthcoming exec order. I appreciate the employers who've done the right thing by their employees, the Workers Comp Commission for operating during the pandemic, and most of all the workers for their efforts & sacrifice. (3/3)",2020-07-17 17:26:49,Ned Lamont,Democratic,NA,NA
367,86881,ICYMI: Editorial boards from across Kansas spoke out in support of Governor Kelly’s order to delay schools. Read their stories here:,2020-07-17 17:43:55,Laura Kelly,Democratic,NA,NA
398,40683,"ICYMI: 
 Here’s my interview on 
@realtalk995
 from this morning. It’s always a pleasure to talk to Matt & Aunie! 

We need all of our people to take personal responsibility & wear a mask. 
 #MaskUpAL #TogetherAL",2020-07-17 19:26:08,Kay Ivey,Republican,NA,NA
148,153773,"Big news! This will allow us to reinvest back into flood protection and coastal restoration projects. We are grateful for the continued support of our federal partners as we work together to protect our coast and communities. 
@LouisianaCPRA
 #lagov #lalege",2020-07-17 20:37:00,John Bel Edwards,Democratic,NA,NA
326,63461,"The pre-travel testing option, currently scheduled to begin on Sept. 1, will be addressed in the 11th emergency proclamation in August. Please see the 10th emergency proclamation for more details: https://bit.ly/2WyAxBM",2020-07-18 2:20:27,David Ige,Democratic,NA,NA
748,30670,"Congratulations to the 
@RHSMainOffice
 Class of 2020 on their graduation! We could not be more proud of your hard work and the way you've overcome the challenges of the last few months. The future is bright for the Raymond High Class of 2020! Thanks for the hat, Mr. Hayes!",2020-07-18 13:51:21,Chris Sununu,Republican,NA,NA
796,159521,"Deeply saddened to hear of the loss of Congressman John Lewis, a civil rights icon and an enduring advocate for justice and equality for decades. We pray for his family as we all mourn his passing.",2020-07-18 14:59:49,Charlie Baker,Republican,NA,NA
966,89481,"John also took us across the Edmund Pettus Bridge in Selma, AL, where on March 7, 1965 -- known as Bloody Sunday -- he and so many other civil rights protesters were attacked and beaten as they peacefully marched.",2020-07-18 16:07:20,Mike DeWine,Republican,NA,NA
629,153763,"Please join 
@FirstLadyOfLA
 and me in praying for Congressman Lewis’ family and all who have been touched by his tremendous fight for justice and equality for all of humanity. #lagov #lalege",2020-07-18 22:32:27,John Bel Edwards,Democratic,NA,NA
793,190371,"This fall, whether kids are learning in school buildings or online, we must ensure underserved & marginalized students – our kids of color and our low-income kids – get the support & opportunities they need. This pandemic can't increase racial disparities in educational outcomes.",2020-07-19 17:05:12,Kate Brown,Democratic,NA,NA
692,153761,"When you wear a mask, you protect others. When others wear a mask, they protect you. #MaskUpLa #lagov #lalege",2020-07-19 23:30:00,John Bel Edwards,Democratic,NA,NA
594,45782,"The pandemic is not over yet, but it is possible to keep our businesses open and keep ourselves safe",2020-07-20 12:00:01,Tom Wolf,Democratic,NA,NA
938,43660,"Thanks to 
@GovernorGordon
 of Wyoming for the nomination. I nominate 
@GovHerbert
 to share why he wears a mask in Utah! #MaskUpIdaho #MaskUpAmerica #OneIdaho #MaskUpUtah",2020-07-20 16:00:52,Brad Little,Republican,NA,NA
181,55648,"Virginia is experiencing a heat wave that is expected to last for several days.
 Keep cool in air conditioned areas.
 Drink plenty of water.
‍ Don't leave pets unattended.
 Stay informed and check in on family and neighbors.

Learn more at https://vaemergency.gov/extreme-heat. #VaWx",2020-07-20 18:30:11,Ralph Northam,Democratic,NA,NA
362,101924,"Any sports under the oversight of either the New Jersey State Interscholastic Athletic Association (
@NJSIAA
) or the 
@NCAA
 must still abide by those associations' rules and regulations.",2020-07-20 20:38:32,Phil Murphy,Democratic,NA,NA
36,121772,"Even in our most difficult times, prioritizing young people ought to be a no brainer. 

We're funding over 200 positions here in Peoria that will provide experience and open up career opportunities for our youngest workers.",2020-07-20 23:45:17,J. B. Pritzker,Democratic,NA,NA
