"","x1","text","time","name","party","for_blm","against_blm"
"306",69148,"Escucha nuestra conferencia de prensa en español con el vicegobernador 
@SpencerJCox
 aquí para aprender cómo la comunidad hispana y latina puede navegar de manera segura la experiencia del regreso a escuela.",2020-08-27 17:32:43,"Gary Herbert","Republican",NA,NA
"307",88706,"To emphasize it again, there is no room for hate in America.  Below is an op-ed piece I wrote after Charlottesville in 2017.",2020-10-01 21:08:17,"Mike DeWine","Republican",NA,NA
"308",30511,"100 years ago today the 19th Amendment was ratified, guaranteeing American women the right to vote. Today, we celebrate the brave women, including these suffragists photographed on the steps of the NH Historical Society, who fought to enshrine this right in our Constitution.",2020-08-18 20:11:10,"Chris Sununu","Republican",NA,NA
"309",133508,"As our state works to recover and rebuild in the eventual wake of the pandemic and economic crisis, having a complete and accurate count of all those living in Minnesota is critical to properly directing the resources we need to return to prosperity.",2020-09-16 18:30:03,"Tim Walz","Democratic",NA,NA
"310",102992,"New Jersey can be a leader in bringing the change we need. My administration has been committed to tackling and dismantling systemic racism, but despite our great strides thus far, we know that work is far from over. We will continue to listen and to stand in solidarity.",2020-06-01 18:37:26,"Phil Murphy","Democratic",NA,NA
"311",77571,"To the protesters marching for justice, know this: 

I hear you. I see you. And we have to rethink policing in Washington.",2020-06-09 21:37:36,"Jay Inslee","Democratic",NA,NA
"312",115198,"COVID-19 has changed our lives in many ways, from our daily activities & how we do business. COVID-19 especially changed the legislative session. We were hopeful to capitalize on last year’s success and continue to build on our priorities–workforce development & infrastructure.",2020-05-14 20:05:34,"Mike Parson","Republican",NA,NA
"313",88456,"I'm live on 
@570wkbn
 with Dan Rivers sharing important information on the #COVID19 pandemic in Ohio. Listen live:",2020-10-26 13:13:33,"Mike DeWine","Republican",NA,NA
"314",77328,"I’m declaring a state of emergency to help combat wildfires burning across Washington.
 
This will allow the 
@WANationalGuard
 to assist 
@waDNR
 in protecting our communities and natural resources from these fires.",2020-08-19 19:08:57,"Jay Inslee","Democratic",NA,NA
"315",149563,"Clearing storm debris this morning with the Lang Family and 
@HinsonAshley
. #derecho2020",2020-08-22 15:23:13,"Kim Reynolds","Republican",NA,NA
"316",153952,"Text 'LAGOV' to 67283 to receive important updates and information from the Governor's Office directly to your phone. #lagov #lalege",2020-06-13 15:30:00,"John Bel Edwards","Democratic",NA,NA
"317",10202,"This week, North Dakota passed a testing milestone. More than 20 percent of our population has now been tested for COVID-19 at least once. Locate a testing site near you: http://health.nd.gov/testnd",2020-08-01 23:16:42,"Doug Burgum","Republican",NA,NA
"318",166492,"LIVE: #FITDC seniors. Get ready to move as we bring you workouts that you can do from home!",2020-08-05 13:01:14,"Muriel Bowser","Democratic",NA,NA
"319",121674,"Statewide, we are seeing two new infection trends that are different than a few months ago: 
 The largest increases in cases are occurring among young people, especially between ages 20-29 
 COVID-19 cases outside of the Chicago region has dramatically increased",2020-08-05 23:10:23,"J. B. Pritzker","Democratic",NA,NA
"320",4225,"We stand with our men and women in uniform who act with integrity, serve with compassion, and sacrifice their lives to protect our families and communities.",2020-07-11 15:40:50,"Brian Kemp","Republican",NA,NA
"321",63233,"We’re asking everyone to help keep our island home safe by remembering the three W’s – WEAR your mask, WASH your hands and WATCH your distance from each other. Mahalo.

If you are traveling to or within Hawaiʻi, visit http://HawaiiCOVID19.com or call 800-GOHAWAII.",2020-10-17 00:28:02,"David Ige","Democratic",NA,NA
"322",133740,"We are writing history. Last night the Minnesota House passed legislation that would bring systemic change. The Senate should not let this moment pass without meaningful police accountability and reform.",2020-06-19 19:44:20,"Tim Walz","Democratic",NA,NA
"323",45633,"Relief and protection for workers and families:
 
 Hazard pay and PPE for more frontline workers
 Expanded childcare access
 Paid parental leave for all Pennsylvanians
 
 Support for educators
 Financial help for utilities and rent",2020-08-25 14:26:05,"Tom Wolf","Democratic",NA,NA
"324",100523,"We’re ensuring that every worker in New Jersey stands under the same umbrella of protections.

Today’s Executive Order:
Establishes workplace health and safety standards that will cover all New Jersey-based workers in both the private and public sectors",2020-10-28 15:49:09,"Phil Murphy","Democratic",NA,NA
"325",69016,"I ask Utahns to not just lean on your own experience during this pandemic. Learn from the science and examples you see. You don’t have to wait until you personally experience a crisis with COVID-19 before you realize you could have done more.",2020-10-22 16:47:54,"Gary Herbert","Republican",NA,NA
"326",30407,"NH is really knocking it out of the park compared to many other states, whether it's testing, following public health guidance, or safely reopening our economy - and we cannot thank the people of this state enough for their help. (5/5)",2020-10-01 19:20:56,"Chris Sununu","Republican",NA,NA
"327",103118,"We remember Marquita Hobbs, an award-winning career paraprofessional at Essex County West Caldwell Technical School for the past 40 years. She was involved in her community and loved spending time with her family. May her legacy of selflessness service be a beacon.",2020-05-26 15:20:55,"Phil Murphy","Democratic",NA,NA
"328",13904,"THREAD:

Arizonans have gone above and beyond to help those in need during #COVID19. 1/",2020-05-07 18:27:50,"Doug Ducey","Republican",NA,NA
"329",108376,"To the people who've dedicated their careers to protecting the lives of others, we thank you.

On National #FirstRespondersDay let's show our appreciation for those who keep us safe.

#ThankYou to all of the first responders in Connecticut who work tirelessly for our communities.",2020-10-28 16:44:37,"Ned Lamont","Democratic",NA,NA
"330",69126,"Additionally, effective Friday, Box Elder and Carbon counties will be under minimal health restriction, or ""green."" It is important to remember that as restrictions lessen, risk is still present.",2020-09-10 18:30:28,"Gary Herbert","Republican",NA,NA
"331",146477,"September 11 and its aftermath is the most dramatic reminder in our country’s history that America, and all that it stands for, is worth fighting for. 

Let's try to regain some of that spirit, ignore the voices that would divide us up, and come together.",2020-09-11 12:58:31,"John Carney","Democratic",NA,NA
"332",34449,"I won’t be holding a press briefing today on #COVID19. Unfortunately yesterday we lost another Alaskan. My sincere condolences to the family. This death was tied to the cluster of cases at the extended care facility in Anchorage. (1/2)",2020-06-10 00:19:20,"Mike Dunleavy","Republican",NA,NA
"333",128829,"I’ve declared a state of emergency in 13 Northwest Florida counties as Hurricane #Sally approaches. Floridians in these counties should prepare for strong winds and severe flooding. 
@FLSERT
 stands ready to assist with any local needs.",2020-09-15 20:55:37,"Ron DeSantis","Republican",NA,NA
"334",128827,"ICYMI: I joined the 
@weatherchannel
 this morning to discuss FL’s ongoing response to Hurricane #Sally. 

Floridians in Escambia, Santa Rosa and Gulf Coast counties should remain vigilant, follow 
@FLSERT
 & local weather reports, and avoid floodwater as much as possible.",2020-09-16 15:20:42,"Ron DeSantis","Republican",NA,NA
"335",114335,"WE ARE NOT DEFENSELESS AGAINST COVID-19.

Social distancing is still the MOST important thing we can do. If you can’t social distance, wear a mask and take additional precautions. Be proactive, wash your hands, and use common sense.",2020-08-15 00:32:00,"Mike Parson","Republican",NA,NA
"336",135567,"On Friday, I signed an Executive Order to create the Return to Learn Advisory Council. The council will provide recommendations on how to safely, equitably, and efficiently return to school in the fall. If you’d like to serve on the council, apply at: https://michigan.gov/whitmer/0,9309,7-387-90501---,00.html…",2020-05-17 19:35:53,"Gretchen Whitmer","Democratic",NA,NA
"337",46163,"New #COVID19 business guidance for counties in the yellow phase is now available.
 
Check here for the latest updates",2020-05-05 16:00:01,"Tom Wolf","Democratic",NA,NA
"338",118875,"Many of our neighboring states continue to see an increasing number of cases which is not unexpected & it’s something most states have been predicting as we headed into the fall. And our own modeling predicted an increase in cases here in Vermont: http://dfr.vermont.gov/about-us/covid-19/modeling… 1/7",2020-10-13 15:04:01,"Phil Scott","Republican",NA,NA
"339",121221,"Congratulations to 
@thisisUIC
 & Discovery Partners Institute for winning $2.45 million to fund research projects related to COVID-19. This is a testament to kind of Illinois innovation that makes our state a leading destination for top talent & investment.",2020-10-28 23:35:05,"J. B. Pritzker","Democratic",NA,NA
"340",131309,"Please register to donate by calling 888-308-3924 or visiting https://obi.org/about-us/plasma/…",2020-10-20 16:44:28,"Kevin Stitt","Republican",NA,NA
"341",108416,"Thank you 
@CTNationalGuard
 for your continued support of our efforts to mitigate the spread of COVID.",2020-10-20 18:44:44,"Ned Lamont","Democratic",NA,NA
"342",121425,"Here in Illinois, we will use every legal tool at our disposal to keep people safe, healthy, employed and housed. 

My administration has extended the state regulated utility moratorium through winter 2021 for eligible customers.",2020-09-26 14:00:15,"J. B. Pritzker","Democratic",NA,NA
"343",89627,"We intend to make this funding available to all public and private K-12 schools and to all of our 2- and 4-year colleges and universities, both public and private, including adult career tech providers.",2020-07-09 18:12:21,"Mike DeWine","Republican",NA,NA
"344",100711,"$10 million for the 
@NewJerseyEDA
’s PPE Access Program
$15 million to support 
@NJDCA
’s rental assistance programs
$5 million to support food banks, soup kitchens, and other hunger relief",2020-10-13 16:50:19,"Phil Murphy","Democratic",NA,NA
"345",55698,"Read my executive order and learn more about the guidelines for Phase Three here:",2020-06-30 23:25:05,"Ralph Northam","Democratic",NA,NA
"346",166013,"We all need somebody to lean on. Lean on us. We're here to help. Call 1-888-793-4357. 

#WorldMentalHealthDay",2020-10-10 12:00:31,"Muriel Bowser","Democratic",NA,NA
